gene	vegrepl1-mrna-Jan2017-rpkm	0hr mrna rpkm	1.5 hr mrna rpkm	3hr mrna rpkm	4.5hr mrna rpkm	6hr mrna rpkm	8hr mrna rpkm	10hr mrna rpkm	spore mrna rpkm	MATa/a mrna rpkm
YBL060W	80.29150193	97.45700413	73.23493699	102.632405	246.2610907	375.0018457	346.4386707	178.9480722	134.1058962	52.06940546
YBL061C	251.6157772	202.6931812	262.4878311	263.2488462	187.9780987	125.1546736	121.8366294	225.7769415	263.4084839	193.6947828
YBL062W	0	0	3.907735275	7.591624946	3.033106166	1.292491545	1.337546928	2.289285127	0.711923348	2.607503837
YBL063W	31.33603797	26.30142161	128.2717683	112.869573	125.4926844	72.77879435	62.60299392	71.85602009	23.57822325	17.71447051
YBL064C	283.2445304	6444.456922	4686.226384	6345.816288	4573.264523	2833.365783	2610.613409	2118.544188	3195.920988	523.0343819
YBL065W	2.258304139	13.43679644	7.702351898	9.69064265	7.259500153	5.823014539	2.008666966	6.016401967	9.622206089	0
YBL066C	39.5253231	388.6584445	116.198014	102.455333	46.53259034	24.17230128	33.25464697	65.74040134	43.5193887	26.0303867
YBL067C	130.5504528	766.6864398	173.0232994	194.595872	99.02331273	69.21162027	91.15223085	151.8622027	214.1921139	76.01040833
YBL068W	352.2071731	468.8107032	117.4707229	149.7602573	117.3426773	130.3381593	208.0720533	208.7823065	258.5510805	405.9325735
YBL068W-A	138.1775922	54.08879924	182.4879257	224.8750824	153.3325132	58.60025225	109.9660051	182.6771929	278.8808883	215.9514053
YBL069W	124.798844	32.69074256	123.653611	143.5730579	97.26376209	49.58438905	100.6476878	112.917593	126.1545536	151.7503635
YBL070C	0	0	0	4.979640578	3.264075458	0	0	7.508153522	1.751167775	2.137953338
YBL071C	9.046820796	0	0	0.652452907	0.488768614	0.555408013	1.149538324	4.918745153	0	1.120493617
YBL071C-B	0	49.095987	0	20.82830434	24.96479691	17.73033273	7.339360068	6.280859196	23.43870714	21.46176235
YBL071W-A	395.0239938	769.9497644	300.3218614	398.8454977	418.5566148	433.1829863	608.8173923	382.3348415	1615.410578	860.6280257
YBL072C	3437.956131	763.4290354	138.0283345	213.3232629	240.9413237	388.6567301	257.242543	460.5847741	1111.493277	2694.459048
YBL073W	0	0	0	0	0	0	0	0	0	0
YBL074C	48.52665441	75.03211108	40.75500398	50.76899183	25.47560934	22.36343753	25.69868191	36.69442441	60.9859813	35.98251823
YBL075C	75.93995742	5013.284749	363.2069363	810.3268334	3623.863171	2691.881031	3248.692011	3029.128785	3267.337173	53.73389389
YBL076C	951.5706558	447.015931	221.3733889	182.209092	137.0367015	151.9555183	201.4699643	264.0287106	238.438206	651.4483914
YBL077W	0	0	0.842999344	0.873445021	0.327159637	0.371765041	0.38472452	0	0	0
YBL078C	264.8898579	9837.48315	5079.397923	7761.646359	12451.0014	21546.98587	24670.73463	24621.99349	3848.432417	346.3811645
YBL079W	119.1320152	145.6823269	76.97158134	80.77393386	77.98973936	68.85299137	58.28926695	85.78052741	55.21846464	75.88076462
YBL080C	100.0770507	80.69800162	84.30639413	94.820656	142.2981467	111.3614347	82.52562054	58.50102952	60.56121888	70.9087857
YBL081W	131.5798027	111.1961519	127.9257474	73.63661138	58.38084942	33.30087989	18.51473128	50.19349516	223.7798944	67.18200396
YBL082C	167.1350831	112.674731	374.3147518	262.9964843	229.8225651	93.66785346	42.59838144	112.5260993	246.226555	143.4206306
YBL083C	202.2292845	136.0200296	427.5526835	337.7941227	298.2730499	126.2050897	52.00718671	135.1929201	364.6448045	160.8459402
YBL084C	89.21858799	362.7008364	189.0225452	242.8321728	971.2209894	2948.546997	2510.182622	1453.052951	168.1121064	42.33147608
YBL085W	143.9933258	292.2258539	331.4347097	332.9234311	238.0877873	98.52972832	83.15013813	155.7404722	120.5654413	97.06552872
YBL086C	133.9068259	1083.73625	268.6961398	327.950272	223.6220287	169.7510782	115.2624333	160.3797022	388.3772799	135.0282543
YBL087C	9627.887362	459.7547935	384.4648532	552.0912738	379.8933343	467.6300129	492.0170154	905.0824557	1461.542433	9938.493509
YBL088C	19.95800758	92.69350725	58.68591096	49.39950072	48.02769658	40.95271289	27.2481697	44.86684569	37.45493546	17.30328744
YBL089W	147.4954891	128.3748478	97.40474234	104.9841213	96.90171026	71.45324091	36.32149216	66.43436068	82.92774395	68.90526427
YBL090W	605.5971288	361.5391195	99.23916324	187.1383597	144.8116226	143.8401297	112.0181443	133.8459045	396.7891261	653.94986
YBL091C	464.8342685	881.1630503	457.9122106	430.1303905	385.0913075	217.5361868	147.7456999	194.9878676	493.247768	591.0882558
YBL091C-A	121.0219397	973.7370755	371.8924028	494.6722281	418.4203981	263.8864522	220.4866087	176.9108674	245.6181186	247.4064271
YBL092W	15153.01732	1877.36862	1022.71769	1311.882946	1289.7635	2510.519275	2266.672095	3020.357677	7541.404022	33509.6739
YBL093C	508.0622545	974.8362394	464.9330111	516.4797736	391.5498619	285.0790513	205.5385961	279.4826102	914.8675466	413.1834148
YBL094C	5.893925636	24.5479935	21.82534564	21.42339875	12.48239845	9.625037768	4.718160044	15.25351519	41.01773749	2.043977367
YBL095W	356.8525414	478.0501682	392.3070412	502.2691654	795.6783054	854.2064605	1066.06398	734.209919	341.7288796	309.7562194
YBL096C	1.292402971	7.689732904	25.18841412	24.79321047	15.15182704	4.443264106	5.172922458	18.69123158	59.65574558	1.120493617
YBL097W	59.98332319	19.53819891	76.79896061	68.88926238	65.46041474	31.29705263	29.20765742	62.654775	32.33584903	29.10234441
YBL098W	296.5112367	1028.288172	533.3261154	700.0671744	416.0728722	226.4175551	122.1312786	204.2204989	124.8868528	185.3692807
YBL099W	1932.277579	24808.54758	3702.337726	2754.214589	1666.827348	817.4222715	910.038789	1718.089628	1510.482082	1832.790983
YBL100C	0	0	0	0	0	0	0.561245182	0	1.792371722	3.282387183
YBL100W-A	0	0	0	0	0	0	0	0	0	0
YBL100W-C	0	0	15.67978779	35.19983433	48.68135397	11.52471628	21.4676282	36.7430263	15.23515964	13.95014553
YBL101C	32.43484177	1215.170392	377.4763728	249.7575467	406.5277305	224.7004791	213.3293958	273.7321995	173.8584247	33.37193284
YBL102W	424.1521485	1626.555059	675.1908621	766.4390929	654.4661617	401.4834833	514.0547705	453.6638961	551.8858849	499.1684726
YBL103C	172.2742718	1141.875937	196.0812863	194.8137759	177.5601133	167.3181506	262.8418147	179.9123201	144.8481987	121.6779289
YBL104C	76.95187974	109.2975923	92.01681158	87.63422181	49.12724141	25.60545402	29.82200232	49.67980875	61.00044292	54.57760566
YBL105C	98.07763005	700.5502915	145.1626997	137.7280824	112.063158	65.07595975	60.81230368	118.2932138	111.9757316	73.44776267
YBL106C	22.08170242	120.7582929	106.3250999	99.07210998	122.3993007	90.01140663	61.7143163	109.3351181	84.01629408	18.29988818
YBL107C	506.6511714	295.6854358	235.0491729	405.9989584	557.4060868	578.9704922	286.5045672	262.9444443	515.1549743	583.2264232
YBL107W-A	0	0	0	0	0	0	0	0	0	0
YBL108C-A	0	0	0	0	0	0	0	0	0	0
YBL108W	1.324314155	0	2.581035027	6.685628553	1.502510925	3.414730748	0	1.00803913	1.880883906	0
YBL109W	0	0	0	0	0	0	0	0	0	0
YBL111C	0.993235617	4.924751782	4.678125987	3.760666061	1.126883194	0.426841344	0.662581117	1.386053804	0.235110488	0.574080063
YBL112C	0	0	0	0	0	0	0	0	0	0
YBL113C	0.473073634	1.759227759	6.45401041	2.149425894	1.252368533	0.660733458	0.210389594	2.610676865	1.343784753	0.102536902
YBL113W-A	0	0	0	0	0	0	0	0	0	0
YBR001C	25.09061957	220.5771085	594.2248094	763.1315544	440.1685717	189.241596	177.031923	299.3518568	171.1703218	22.60864584
YBR002C	521.4821785	475.6978216	149.1635243	169.7623817	113.9544803	74.75958273	90.58749478	94.80098337	352.9193347	530.8369984
YBR003W	225.1713273	348.6463923	133.0824867	169.259793	88.82023833	51.07429327	25.0087886	69.60132735	99.16276814	181.4952854
YBR004C	106.7512367	2279.346421	120.6914423	116.9403638	50.07280974	57.90195617	89.53487446	133.1269069	226.3194005	52.56576576
YBR005W	326.7847574	9960.285095	759.7422951	712.9292378	530.9362445	432.2362661	1729.459669	856.9163979	821.0494538	319.2713719
YBR006W	124.1004267	1020.795956	269.8585514	362.6477943	166.6844128	197.9936612	315.0781136	322.6758562	357.293179	100.3943528
YBR007C	54.00874507	41.83772393	152.0596808	104.7573656	85.77514251	51.75674534	31.80389363	57.96435886	54.50234934	46.04650546
YBR008C	69.55277916	34.38575271	98.40622962	101.5507799	54.67833235	44.7045705	35.8921068	86.8990708	81.35978447	30.41430594
YBR009C	6823.103013	1417.062149	16325.64572	8997.877066	7801.573333	4692.205912	2328.499355	3545.993649	1863.586492	8340.194148
YBR010W	7604.21188	3644.013257	10972.27771	6144.34978	5499.883452	3188.70184	2720.456132	2542.352228	2798.972278	8418.575002
YBR011C	2359.927825	4408.196773	3556.035455	2709.296089	2919.216142	2325.756549	1651.013694	2594.861981	3733.751064	3249.48166
YBR012C	163.585906	218.0680089	158.5400766	244.1424407	278.5655255	198.6092771	135.5640966	118.3941958	248.2061425	137.9514391
YBR012W-A	0	0	0	0	0	0	0	0	0	0
YBR013C	140.7296409	137.6038902	84.39274163	145.5688279	133.9853779	123.4942074	62.58656132	75.65842316	92.94845102	92.14775028
YBR014C	510.1128574	511.6388863	208.495729	358.1789163	417.5837156	661.9195739	473.1693414	355.4488413	363.0770382	615.1205474
YBR015C	270.7718383	378.2004881	428.6170365	245.4712961	161.7798744	186.8678909	262.2995864	332.1140132	323.1540782	247.6271507
YBR016W	596.9346055	13447.52722	2155.486877	1480.699584	1228.678309	1003.077157	1951.08053	1368.413119	896.4762918	694.062796
YBR017C	245.5118995	188.2012835	136.4625158	141.5117257	113.4722381	72.15474538	65.41603539	110.5067111	138.5091715	174.8044991
YBR018C	5.255275481	5.517992775	12.35103361	34.02156455	592.0326044	1085.515351	791.4770128	411.7854372	38.85624289	4.824257819
YBR019C	1.261993489	7.039498136	6.148936389	8.999052669	36.74964956	91.18084347	20.83622737	42.98693926	10.75423033	1.094129061
YBR020W	5.268636866	18.18191267	109.0499976	117.1377289	85.75824635	30.88352259	24.93075355	47.16197219	49.08774422	4.750540717
YBR021W	85.4312042	71.72491912	67.41798008	61.47402789	28.60888473	22.07339795	32.47726597	55.85259155	254.3328767	33.77722533
YBR022W	211.823211	254.4912238	99.90075766	117.218533	103.7303112	74.10830212	53.14068303	56.84575095	155.7264735	243.0974727
YBR023C	218.1894241	105.5392356	262.333157	320.4323756	262.0976911	214.8866818	201.9380733	381.0387912	171.8276076	80.99037369
YBR024W	163.9472747	946.0552956	208.3224761	301.3013643	233.3367498	158.8939606	191.8383797	197.7579745	260.9426279	145.7674781
YBR025C	2448.317849	1412.655199	187.5999499	247.373605	514.1832787	928.1238174	1103.467893	880.7439488	1503.811824	2167.046607
YBR026C	115.8866597	16586.48761	2219.493507	1864.773665	1168.262594	1179.160444	785.2302048	1065.310273	2302.577036	159.2094171
YBR027C	47.15140509	1101.152851	101.0858114	108.3071826	36.55559547	42.04621762	10.4848001	45.76054557	67.80483137	14.30784157
YBR028C	135.8887653	78.83495936	91.72365981	86.4745094	39.44536586	26.3291937	31.39534559	46.63475889	60.51911241	77.37827757
YBR029C	251.275005	277.5940909	138.4212621	157.7625171	75.39311668	63.99111868	64.47912681	108.3089715	221.5707007	185.7896094
YBR030W	173.7320604	94.35490534	85.83035125	88.52225468	54.77798304	34.0315539	49.14330456	64.42907729	113.9050542	134.5098778
YBR031W	1971.506097	1752.855559	386.4328653	407.4939332	303.4896848	300.9194139	281.6452679	643.211254	996.725896	2300.892808
YBR032W	1.324314155	3.939801426	5.162070055	2.674251421	3.00502185	2.276487165	0.588960993	0	0.940441953	0
YBR033W	11.20369775	242.8887579	144.3701943	112.1581046	64.68309532	31.09112346	19.66540756	46.45044312	38.17253888	8.990093785
YBR034C	669.7004355	475.290938	208.746111	240.1522483	167.4500473	182.854161	215.6187986	226.8363798	1339.906821	544.1546128
YBR035C	1216.404729	2931.664678	1110.33904	1097.063663	707.5101085	534.2174702	416.7983955	563.3540023	958.2113563	1768.798356
YBR036C	383.5362822	3418.135443	522.1249029	437.245237	334.0877233	266.4537983	407.390796	391.3408996	523.8790828	384.1344421
YBR037C	278.6673667	235.8741984	225.3496072	283.7177282	626.7430354	573.5634158	505.4053531	375.4178774	185.7475079	397.9498036
YBR038W	73.9750103	39.55243444	15.94554691	19.27500707	16.33025645	8.057534684	2.880543332	12.54175803	20.81923298	54.18488729
YBR039W	1507.282669	6535.482927	1126.224027	1278.544035	757.1728856	663.6973592	763.4568233	623.5688633	760.7144779	1351.062039
YBR040W	0.768956606	1.143813317	7.118661124	34.93780083	101.4921896	132.3483546	60.35900243	55.89739564	4.368504556	0.666673621
YBR041W	185.8236875	105.0654122	279.9847235	326.5044988	212.9497176	138.5802806	104.1455194	172.8492451	105.8257627	121.3304965
YBR042C	200.6335945	60.78550771	165.3706014	189.680833	88.54082236	56.95283069	23.97912615	61.34638135	130.5870826	114.4059554
YBR043C	311.561706	949.2745725	328.5734636	270.2021726	162.8766694	109.0547779	103.7424023	129.3013297	281.9641486	207.9335124
YBR044C	174.4580711	196.4282585	70.56847935	91.29865389	50.08731365	30.6216288	31.6029665	44.65758912	88.41342643	111.298995
YBR045C	9.487730835	136.5205198	113.0227784	107.8184317	2059.438025	3051.59509	2712.688422	1507.598941	96.11350712	14.6048455
YBR046C	200.2363003	4658.196074	819.3311335	581.9362111	279.9821786	240.2994809	182.3423235	263.8758432	454.8783378	248.8883107
YBR047W	320.4330904	1481.062274	375.9128612	361.7182187	282.154215	273.9336407	247.3975956	213.5492127	463.4027724	413.1389252
YBR048W	4944.573395	1586.302091	373.1102788	467.6182371	652.0458725	733.8804729	518.8445421	1261.719167	2159.61168	6079.005022
YBR049C	191.8916143	438.5432315	172.0613882	207.5773562	165.2970963	127.3401014	180.8720803	174.4506657	85.13199192	134.3869898
YBR050C	4.707750007	2800.087271	484.9756726	604.6868092	501.3111216	436.9998999	552.5801895	523.1817886	1268.959848	6.705399104
YBR051W	0	0	1.077648645	1.116568892	8.364493809	5.227706352	5.901753457	1.683529269	0	0.958772889
YBR052C	563.8666197	3420.139555	1046.413761	1452.507058	833.0203763	944.4233463	1370.731164	1017.433422	1294.589743	843.8255567
YBR053C	304.4047422	1414.876829	379.2751029	574.1239147	354.8186197	243.6848562	255.5569506	290.2349832	360.4306204	253.2150309
YBR054W	38.64365156	2469.741607	53.88912574	124.1159949	234.8396579	326.127996	502.9854916	420.6810257	2869.130685	41.3016731
YBR055C	96.17681063	137.803509	114.7475379	107.1379573	61.95808687	35.25515479	40.92944265	65.97043358	77.47424931	69.5393618
YBR056C-B	3.25058929	0	6.335267795	4.923053753	3.687981361	0	0	0	0	5.636422436
YBR056W	197.6250385	4665.697578	568.8531588	845.8970721	438.5866797	237.9543078	266.044189	398.9388056	468.7498288	181.9500309
YBR056W-A	216.8212218	20614.04697	542.6763434	516.1874233	296.0585888	180.4721527	357.2862944	297.0712764	269.0464362	239.4280296
YBR057C	147.4568473	1323.398601	719.9748861	939.3385185	996.8921836	538.3072086	446.537665	471.5531521	375.3908211	197.258542
YBR058C	125.5700083	535.2235748	118.6615612	136.8053323	79.21900121	58.50079075	107.2442319	108.1181497	162.4483886	78.47719663
YBR058C-A	1209.858676	1710.713449	903.0872313	1422.197594	1240.975499	1050.449549	749.9983768	742.8917885	815.4556758	1227.307885
YBR059C	92.78954883	1307.851272	198.7930243	191.8996407	109.8943941	65.35963978	106.4072419	165.1018139	172.9169634	98.46659194
YBR060C	130.1155184	101.4187485	78.09456149	68.02988589	52.65038283	34.43991752	48.6583697	62.76678924	120.9179892	136.3292092
YBR061C	312.9613751	166.6901552	99.86210782	121.8921041	106.6472961	97.5838519	79.34579648	98.20587403	261.5107299	232.34263
YBR062C	259.1789734	1217.031578	777.8213571	1303.049768	1191.584487	665.7134246	285.346114	418.9060003	520.4557641	294.5993466
YBR063C	89.71626441	179.8698433	140.642945	161.8981391	1719.126169	2427.314788	1659.048046	1089.035729	161.2552611	61.11492327
YBR064W	0	0	0	3.962457899	3.298194713	1.124362563	0.387852361	2.655322587	2.47726173	0
YBR065C	93.58870557	172.0494153	73.62682963	103.7551416	59.02908138	59.05999529	96.37962548	97.50806334	77.05899586	42.05261261
YBR066C	127.5492425	758.9116	120.1336975	184.5532837	159.6473922	242.1910525	327.2952934	219.7675757	466.1504069	234.5845367
YBR067C	9.479625512	39727.21674	2775.687085	2028.36684	1867.816755	1643.263731	5598.890567	6216.122526	2798.663395	48.44701703
YBR068C	817.4295455	5817.791246	149.3566227	70.49145441	57.13870783	76.25846159	478.3521222	450.188567	1506.344132	452.2369211
YBR069C	150.8923549	2723.190746	56.96989564	112.097934	603.5811762	739.1953019	613.4175984	625.1757882	703.9913351	65.10067913
YBR070C	257.8403211	161.0258289	675.6214373	521.4146243	492.2101729	581.9453062	516.8862162	461.0669253	218.3939169	202.6397286
YBR071W	214.5388932	1104.532516	593.0696937	315.6621253	927.5941928	1604.144964	1511.756063	1727.366452	467.7115071	150.3435373
YBR072C-A	0	9.385997515	6.148936389	7.963763424	4.772681761	10.84679179	4.209338863	9.606019947	22.40464653	0
YBR072W	28.05508603	64747.78766	338.2545674	559.0316885	1134.858059	1549.158272	1364.876327	809.3933884	2411.842965	41.49274054
YBR073W	69.57697806	60.29855199	153.1594741	183.7033428	125.6480987	84.65891027	87.08292643	122.4316432	142.755971	66.07693241
YBR074W	167.6855717	120.3800768	105.2965199	122.6236492	78.6769357	53.08354163	31.75404427	84.55204704	95.43864372	77.74375773
YBR076C-A	163.2361144	1096.121275	295.4162917	442.6467461	263.3966978	160.3438786	224.7014224	304.1210228	429.4548623	115.9142527
YBR076W	2.011302123	23.93429366	20.57972148	94.26109483	1940.408343	4830.15265	6394.66975	2237.242046	124.4998202	6.684444732
YBR077C	346.5628274	1461.721431	448.8293568	558.5772527	434.0470371	367.8238118	647.1981151	477.9162861	698.8996311	494.9212469
YBR078W	1441.193748	707.3438573	878.0214503	576.1071787	527.2907815	494.9454043	306.1479716	986.9220605	2512.781129	1251.56886
YBR079C	569.8334623	505.1951086	177.8701853	144.1230498	119.1276519	82.97795718	89.60620824	183.9527407	311.8774214	546.0977604
YBR080C	178.1050216	484.5156065	268.4730467	276.4104822	312.7947168	172.9175292	121.3626252	178.1078286	138.8481734	150.3872251
YBR081C	94.93305174	260.0629014	122.5244652	118.6182243	104.0611831	52.03238239	32.40945139	76.4896714	115.8011373	67.07686121
YBR082C	2262.636931	3327.299739	1063.146335	1015.06499	711.9805257	489.2197389	287.7142935	470.9183732	1775.663761	1796.576881
YBR083W	105.2021553	513.1949904	111.0231941	81.75220954	123.1801569	127.2407647	92.95998888	90.7429486	334.5536662	108.5343228
YBR084C-A	8274.260312	1621.900371	565.0872541	910.7359851	975.2975179	1392.728066	1136.802116	1652.235431	3363.385537	13474.19939
YBR084W	508.632219	236.6724436	96.87790784	87.63138673	51.38870263	34.91169282	28.74326788	63.0319698	99.20383762	243.2033739
YBR085C-A	1038.563278	16754.00556	11463.66707	14544.3418	15673.30612	13245.74057	3234.600545	8012.948866	7670.672043	1420.378454
YBR085W	188.4664582	14.40489896	41.37721778	70.51248865	60.00653006	28.33159418	19.2148524	22.96439144	158.6995796	164.689218
YBR086C	159.7457525	691.6649011	175.4239757	186.6135095	108.3414222	79.45333553	75.31958826	154.0438371	224.6610204	160.9941201
YBR087W	393.2145684	29.53086979	224.041545	202.0656391	119.5236228	97.7020723	38.87669983	73.60792001	107.7830697	350.6275383
YBR088C	688.9481193	65.42707891	1445.077235	742.7425616	525.5141976	377.6635057	156.4911251	251.1029691	345.500273	966.9766147
YBR089C-A	1753.855452	6917.010868	2997.452766	7251.165873	5598.355706	4101.070287	3029.917191	3300.748529	3188.909352	2206.448018
YBR089W	2.97970685	0	0.580732881	0.60170657	0.676129916	1.024419224	0	0	0	1.55001617
YBR090C	963.3421174	3439.10239	1430.970925	3521.560722	2690.471917	2224.382132	1463.133495	1651.256176	1396.309777	999.534699
YBR091C	530.3878192	131.1953875	173.0583986	278.5901418	319.1333204	332.4240383	230.5782288	161.4878687	280.1576578	682.0071147
YBR092C	617.0387586	78.35631854	38.0328186	44.36242857	34.04797078	34.26545107	31.7329028	49.75618144	180.4074149	451.718998
YBR093C	32.80337987	170.9592404	186.6641404	202.5924531	128.947634	145.6024422	304.1247328	452.5443169	213.7343267	16.81490756
YBR094W	119.8378014	196.0829508	102.1108796	154.1237768	173.1039971	158.9594381	185.6888095	231.4933022	146.9549459	78.30326918
YBR095C	150.8558154	579.2370826	151.8383343	197.9043652	149.4395172	99.82479304	159.948049	124.5627331	169.2177707	168.1258415
YBR096W	622.7728534	170.9052249	411.6873193	727.352027	324.9268886	215.2008632	87.95057788	203.9344377	165.7094378	442.5259434
YBR097W	36.8528482	42.47572673	34.23693502	36.37913728	17.61235977	10.31201094	9.740635018	28.5636844	32.96527574	20.67408327
YBR098W	54.59248621	26.11877285	97.6875668	85.9849433	50.77011246	42.46309151	45.57611542	52.85455172	60.87262446	42.21026177
YBR099C	51.64825206	230.4783834	117.1144644	226.1413858	68.73987481	32.86678345	13.25162235	67.28661194	107.2103827	16.36128179
YBR101C	814.2186407	8553.93403	356.4114125	578.5042316	368.104088	254.9896634	346.9675702	357.6381485	401.6797625	808.8682167
