gene	veg exp fp rpkm 	0hr fp rpkm	1.5hr fp rpkm	3hr fp rpkm	4.5hr fp rpkm	6hr fp rpkm	8hr fp rpkm	10hr fp rpkm	spore fp rpkm	MATa/a fp rpkm
YBL084C	19.9388906	63.69692625	107.9703129	136.802557	283.8436674	1512.709245	1770.789596	400.5966039	117.057257	59.7222508
YBL085W	60.16938891	56.95335449	31.19139327	15.10647236	11.45295745	22.81350848	40.34638644	43.12433824	43.25418403	68.34308009
YBL086C	58.77897907	294.6292906	268.6591473	270.9984908	194.0328461	143.0277922	109.2775233	171.9304647	357.3290539	363.2979741
YBL087C	7981.921295	398.605608	336.5424386	406.3962166	307.4089704	470.6058883	489.2884015	1002.503447	1417.214312	624.2061378
YBL088C	2.399496433	4.63434003	6.17327266	5.567116376	11.03272585	15.22432139	7.126107817	6.820128237	6.743780228	6.22187588
YBL089W	27.08223086	12.63349179	41.22203602	28.80205986	27.65665591	26.25602592	18.27820241	12.9476044	16.18254442	19.23892221
YBL090W	434.585788	102.8393295	114.7955434	133.6804466	117.7353408	121.3094869	107.6964838	173.2131737	306.9313249	94.83699761
YBL091C-A	88.90803826	106.8987767	267.4147465	430.5920084	308.0489847	167.4663192	111.7905713	90.93918221	55.51184676	143.455565
YBL091C	432.7281501	189.3331567	385.4082268	384.6598413	330.4741202	206.717219	105.9264666	268.7028933	310.2035138	328.2069694
YBL092W	21548.03238	1251.967655	1562.645489	1462.773819	1198.24878	1326.993743	1660.34372	5521.841078	8687.587348	3764.03128
YBL093C	276.0130143	380.7936523	492.9805785	472.4256304	380.2187661	292.604468	192.0575298	169.5023422	435.6253049	244.9450244
YBL094C	0	0	0	0.653815526	0	0	0.930296016	0	0	0
YBL095W	120.6327571	122.6567637	268.5093997	351.0572599	773.2381866	1276.189308	1196.664599	559.4141895	173.2736316	286.08613
YBL096C	0	0	0	0	0	0	0	0	0	0
YBL097W	15.282267	4.6540964	35.45714978	30.92236097	49.03636899	46.43922952	29.37077423	19.30137745	17.54224709	19.46005925
YBL098W	159.0241696	234.6440268	517.5704831	475.0333026	473.842476	245.2943918	98.09454662	135.0083226	60.65602848	331.835931
YBL099W	3743.536443	10021.6587	4752.025497	4088.906364	2567.525756	1338.508242	1718.407075	2097.969466	1552.699422	2379.417701
YBL100C	0	0	0	0	0	0	0	0	0	0
YBL100W-A	0	0	0	0	0	0	0	0	0	0
YBL100W-C	0	0	4.773077855	17.84916386	38.75454969	32.8200324	21.16423437	5.585241112	0	9.730029625
YBL101C	42.60989412	358.6658409	288.9059693	316.3972913	447.0538491	359.0475676	291.9816232	235.9230262	216.4523861	370.7690706
YBL102W	230.7290093	320.6963301	723.7544585	890.3332923	753.736446	450.7730981	369.7262168	409.2043998	436.9197735	400.1226468
YBL103C	64.83687804	285.6738187	175.7964435	159.6359908	125.1431712	156.0181412	254.8772037	137.2988607	217.9899901	192.5170744
YBL104C	36.04051122	13.42791307	59.67518339	46.88543859	38.71651774	19.8401766	21.01884709	31.6807592	61.37718091	39.34025717
YBL105C	55.13555023	131.0737651	120.2545764	154.051529	141.5294244	98.46009721	70.14859308	120.4872685	188.0210442	99.70701736
YBL106C	3.351062627	0.862956825	1.733913247	2.101314278	4.223502892	4.239116193	3.929585393	4.057894653	5.243096727	0.883655566
YBL107C	233.4233957	137.7001191	201.1704	284.3765089	380.9769291	310.7704763	123.3982479	162.8239782	208.7496339	151.7224958
YBL107W-A	0	0	0	0	0	0	0	0	0	0
YBL108C-A	0	0	0	0	0	0	0	0	0	0
YBL108W	0	0	0	1.469066984	0.956902461	0	0	0	0	0
YBL109W	0	0	0	0	0	0	0	0	0	0
YBL111C	0.904385366	0.659868992	3.240978791	0.642716806	0.598064038	0.202592793	0.130643422	0.172383985	0	0.150154778
YBL112C	0	0	0	0	0	0	0	0	0	0
YBL113C	0	0	0.105249787	0.065597809	0	0	0	0	0	0
YBL113W-A	0	0	0	0	0	0	0	0	0	0
YBR001C	6.930848164	47.19840863	321.0067341	498.338022	419.5269124	308.275416	211.9204546	168.8049219	159.5667732	160.8459562
YBR002C	115.2329219	57.65327282	67.21637729	70.19334101	41.80266034	30.97621036	29.80431507	80.32706318	62.70551679	47.73909666
YBR003W	147.5861299	36.73173825	54.87988195	75.09229728	60.7780603	28.91632811	18.46043351	33.4622375	35.18195751	26.36109348
YBR004C	42.7027177	462.7116131	58.10703476	36.93426015	21.90474548	15.53798635	29.4458913	41.28221692	52.52618544	56.87601858
YBR005W	130.3993168	1364.336964	416.78319	252.4031246	196.5694685	187.4463706	818.6413131	502.095902	328.340174	578.2847504
YBR006W	71.51834064	238.8449655	307.5539706	271.0981791	193.2862897	304.3062419	412.126974	567.638103	542.2973214	464.720871
YBR007C	24.1118977	8.945504326	77.62076401	75.51250167	59.23986954	31.49258339	26.44791353	29.60099892	22.54539718	21.16993893
YBR008C	0.369276444	0	5.95506878	4.273901868	7.032961758	17.12349517	13.92278556	7.81300269	9.094568467	1.839325071
YBR009C	2910.441305	809.3764521	21449.30272	11363.96765	8138.455434	4182.209843	2657.623145	2215.478974	2364.275988	2155.664897
YBR010W	3189.001936	1608.049974	13735.04147	8660.658394	5295.792653	2885.918747	2735.070288	3296.724369	4868.59456	2299.447172
YBR011C	5206.222592	1429.5717	4783.76385	4620.580191	4367.406379	2480.606628	1742.732553	3134.403967	4410.347181	2603.145986
YBR012C	27.67419219	14.25317023	26.2519282	23.30307503	21.96091149	35.00803456	25.39708125	21.41009093	35.28086261	26.75758147
YBR012W-A	0	0	0	0	0	0	0	0	0	0
YBR013C	19.71394155	11.76867266	14.01270563	18.01291765	20.62168699	31.31452633	24.07674369	11.27296371	7.06205757	11.60462249
YBR014C	168.2746597	90.63157154	174.3211043	133.5453745	114.5786686	187.6449679	158.7317578	183.3416104	99.35816051	185.6108912
YBR015C	190.615645	71.75904041	188.1154214	125.6852887	77.10680301	119.923717	159.7936312	236.9379102	211.0858782	67.50418477
YBR016W	1044.565097	4347.216919	2867.382326	3120.849174	1887.490105	1035.654356	3747.637205	1526.632571	710.9628374	2471.247339
YBR017C	150.5937745	48.14616029	105.3589092	117.1372106	92.28508153	70.10388192	63.13878616	100.4969805	110.7018857	68.12105468
YBR018C	0.562960343	1.232262556	4.40168563	3.257772462	233.8675131	643.1591364	370.3436055	102.3692607	26.06550499	2.243234496
YBR019C	0.287275351	1.886449	3.50961607	5.249754075	11.17042903	33.97838649	7.718720772	5.09242572	8.490047152	2.575596077
YBR020W	0.575679486	1.680137944	0.750189054	0.701342391	0.609108836	0.77375322	0	0	4.158844315	0.191159718
YBR021W	26.884107	32.03481256	33.11614277	17.24837767	14.26470396	12.61486587	28.81644941	46.21013819	31.65561555	15.84695379
YBR022W	114.9828685	46.00706845	96.06574418	94.51772422	89.28263346	44.8678924	27.8617769	65.75030676	144.9397923	105.3060168
YBR023C	65.37143644	22.38717837	100.626144	94.85288646	128.9112944	201.5023979	137.6967989	108.2932439	46.85083611	60.96126763
YBR024W	67.19390845	172.8575964	159.7796275	189.0407898	152.8193591	137.3320505	114.6771281	146.5630646	133.0709518	149.745846
YBR025C	2747.363569	561.0047801	185.3227029	189.597785	422.2695734	1030.636538	1603.28952	1366.969145	1350.166539	440.316274
YBR026C	75.21680393	4331.621345	3011.40225	1871.442803	1348.35774	1030.239909	694.1399861	1722.605943	1947.333031	3580.165748
YBR027C	6.440018868	56.38616793	44.0591802	13.07631052	17.0349669	10.09847151	3.721184066	4.910102077	31.72105529	36.35395684
YBR028C	47.87165541	27.8866374	50.1833482	38.214613	30.7891877	18.93962344	22.92094948	19.86844664	15.21273271	25.95956521
YBR029C	134.0224779	62.4796503	68.87180832	71.31515239	39.28543393	30.8718113	39.23597788	54.83227576	37.34586951	110.1848104
YBR030W	32.74181595	5.636846982	23.01144879	26.44320571	20.58151226	10.13650718	7.81203378	16.82935175	4.711363266	13.55973997
YBR031W	2510.75307	588.4107592	261.0581358	446.4892883	423.0234228	202.0871966	153.5178283	634.7308996	434.8158259	253.8885281
YBR032W	0	0	10.60683968	8.079868412	4.784512307	1.620742341	1.045147376	0	9.503262655	1.201238225
YBR033W	4.666628487	69.36542843	124.5242978	96.51770085	63.12685538	31.06963067	26.0555241	20.85156682	10.69117049	90.59738695
YBR034C	432.2577203	284.6301775	130.8606755	136.3553146	116.852624	93.77152115	135.0908577	205.0751144	110.5512523	85.17472742
YBR035C	1465.57163	928.8429592	1903.750096	1715.7402	1091.802816	543.3364216	432.6010012	1073.22145	1145.438706	2626.642447
YBR036C	280.5306258	660.5305486	411.143893	318.6372474	249.3771023	219.5836439	214.1322537	357.9696733	409.4909699	238.1493184
YBR037C	199.947808	38.73144083	129.0114522	171.3778414	415.3476738	674.9511011	405.1877335	201.1496256	128.9912961	62.39910303
YBR038W	100.1568471	14.49474938	16.88779665	16.19786409	17.32459742	9.178483638	3.945874205	10.53149277	13.65842331	21.12983128
YBR039W	1203.191813	2407.419026	2068.115789	1744.572385	1208.027093	671.2371011	957.8990462	1012.611865	1196.166232	1291.228246
YBR040W	0	0	1.710780593	7.677059723	17.22424431	43.2895051	21.24009184	12.41164692	6.207776412	0.348746582
YBR041W	72.87954686	14.47244977	168.7466602	121.9235193	114.4749775	88.46261041	61.34371932	43.65080746	34.3433292	45.35690733
YBR042C	52.45435121	13.57444783	59.09524964	43.59980942	27.27172015	19.10160616	12.54176852	18.32195497	48.87392223	17.76116519
YBR043C	39.94413693	79.13700484	117.4034672	56.30034768	39.68003147	29.58701429	40.30681054	61.02084319	89.61434844	248.6240406
YBR044C	47.77897271	59.43108885	18.60983424	22.33830374	11.19264973	10.18961295	12.9888803	23.59109062	33.69455536	21.25150875
YBR045C	4.936572827	6.174658582	2.5846992	4.510619025	1010.836179	3726.317758	2720.329966	547.232649	56.62074767	6.849659844
YBR046C	172.0916153	1975.08216	1393.435681	806.3288942	461.6097474	362.1664528	263.6458911	573.4180875	822.9146655	2776.919566
YBR047W	214.7567403	570.126809	588.0676691	303.9697349	154.5213455	117.8155009	129.6987696	249.9037369	372.5461716	683.5969531
YBR048W	8063.420705	636.7109619	657.7789044	710.4922644	850.3370537	815.4700022	847.1873088	1555.713875	2761.599571	1343.738398
YBR049C	230.1689339	290.2889663	194.785023	229.4140319	225.8640633	397.1597347	486.6436091	163.9561297	195.3605287	131.8658882
YBR050C	1.83712137	426.2546832	133.1673759	88.03349363	75.32232228	104.1187235	166.9254347	164.2306007	206.9193937	210.7664724
YBR051W	0	0	4.92069882	1.840119985	2.39718864	0	0.872751933	1.151596106	0	10.03095838
YBR052C	505.7550245	488.0404884	693.2208362	717.3930953	456.9384602	628.2200967	788.5062398	443.310237	289.1653756	406.0122309
YBR053C	171.1449262	300.1995145	450.2744242	456.3208065	327.6417092	220.7365011	226.0015588	462.9654137	458.6795975	392.6454433
YBR054W	49.74681242	509.9270839	80.63833395	98.29974297	186.5514038	267.8603887	526.0823973	656.6994674	1306.447753	260.1725313
YBR055C	42.73220853	26.72469417	42.41530549	39.8901768	28.53744113	24.31666037	28.37931427	28.56089205	20.11883901	32.06487036
YBR056C-B	2.959806651	0	5.785548916	0	0	0	0	3.384994613	0	0
YBR056W-A	195.347239	4093.995703	804.314396	273.4339995	84.10561847	39.10471946	237.7599096	125.9650123	139.212688	219.4432213
YBR056W	110.8453732	1006.001766	641.2956886	709.2759026	541.9204666	282.9876653	249.5798925	522.1389305	559.3567165	709.7673063
YBR057C	75.71816612	335.1754151	806.3337864	1228.35168	1048.271479	646.1857676	466.7110128	234.9986174	205.7511139	360.5999452
YBR058C-A	417.9149949	266.3707223	1560.248728	1436.711386	1405.328917	667.1613144	638.3965778	564.017791	533.1564036	730.5497653
YBR058C	94.72546563	219.4090377	167.370919	159.7523589	133.5557054	102.336479	183.2011679	185.4417325	252.7998817	192.6852323
YBR059C	86.10346622	251.6882125	112.3799047	88.61751997	67.33113683	72.45120101	101.6816109	132.6302435	179.7176923	158.3251836
YBR060C	55.09377206	7.114727234	30.65570802	26.23421199	13.79945696	14.85365859	25.07310295	44.23585307	43.86759804	34.48413162
YBR061C	218.5069632	58.77595969	143.0283124	138.82683	129.4481866	76.24172476	81.74776439	109.40163	164.0047596	109.6718116
YBR062C	119.5136835	268.2428931	1112.334665	1090.53587	887.7439705	432.9798064	191.3982935	194.9630748	296.4309631	445.405704
YBR063C	0.507395426	1.110636641	0.991808386	2.627149658	317.6866463	722.2112065	617.2260352	153.4853272	10.9966325	0.505456084
YBR064W	0	0	0	0	0	0	0	0	0	0
YBR065C	37.93700004	44.61861984	108.1897647	88.29731299	75.03779476	87.90060852	118.5197125	79.3266129	91.47923269	100.1205947
YBR066C	69.00325358	389.3030077	182.3743181	119.2904317	73.65292528	135.1989394	209.7470392	202.2913199	339.8834797	410.5007523
YBR067C	19.08042799	10180.74117	6353.299631	4004.024059	4124.926116	2399.068043	11163.69066	16364.49668	1766.877534	16130.57888
YBR068C	362.8823287	1078.409354	73.7804577	20.16854673	19.18021781	63.19246917	409.6534857	448.9019212	613.8543923	402.064614
YBR069C	38.74386907	530.2179324	21.47885035	39.06983644	216.2503873	512.2113057	350.761911	254.50082	111.2950848	113.6791795
YBR070C	70.79097193	13.73011811	270.6203775	143.0116492	96.35305473	103.5788179	82.32693004	89.15889482	75.03436168	41.95517361
YBR071W	192.3107534	398.7933638	1218.742366	809.5320257	1951.783539	3694.889451	4461.376742	1893.772945	750.8192994	1775.60437
YBR072C-A	0	0	8.423078568	3.49983605	0	0	0	0	0	0
YBR072W	10.01780713	25250.03925	225.1913655	375.9003397	1085.127391	1310.781602	1357.549967	1383.42126	10139.17713	62.37198478
YBR073W	39.5011544	30.71125076	105.3769012	89.21294789	79.65023472	70.20948368	55.09716706	53.19865015	40.18935027	116.1152707
YBR074W	42.8661653	17.87231376	29.82550217	22.81659051	18.70909295	17.14735235	7.873006726	19.60962397	21.11422385	14.53912473
YBR076C-A	24.06451495	55.7732748	33.20401986	35.35341633	21.34308534	11.41566344	36.80736413	24.28365701	128.2940458	31.02328286
YBR076W	2.136610427	8.017408252	9.247838345	17.84916386	260.6243466	2181.301404	2759.287057	656.6149082	43.90061881	51.08265553
YBR077C	210.3739497	331.9094885	411.8865786	449.3495796	356.6502615	409.4471175	474.7892578	389.0139963	476.3925758	432.7481707
YBR078W	2523.380518	168.9382453	1020.671559	732.2938207	530.1068761	413.1807651	448.039283	940.7640498	955.7620045	1500.11863
YBR079C	883.7137002	282.8009965	165.5677165	193.9168419	184.7915353	130.5855257	137.5115334	248.3511445	266.3628761	116.2455391
YBR080C	226.1428457	213.5082468	428.220652	437.1716722	498.6173998	320.6503842	184.5498326	164.156207	199.4720686	222.7768623
YBR081C	32.06194212	43.31313724	45.22245889	44.90612181	44.86436826	39.5940071	22.30868269	42.28278496	62.73021891	39.49814006
YBR082C	2220.749814	1070.645112	1545.145203	1339.840336	849.5958645	278.843066	257.2520891	293.5498817	492.2911062	843.2692342
YBR083W	48.52308292	111.7057881	45.38001216	27.00944138	35.85003312	42.72929272	68.52317425	60.51674524	88.59706592	148.1381384
YBR084C-A	9623.724274	754.5796002	910.8155625	865.5094552	824.7880045	1115.108866	1227.027612	3087.652704	4199.743324	2185.822538
YBR084W	360.0437606	54.56757639	63.30818745	67.02771783	50.42956047	41.05937108	25.50334519	23.60290177	13.48697867	22.59483867
YBR085C-A	1231.279567	9154.422513	30572.28686	30389.55367	25689.56892	22898.43715	6731.509212	10874.2952	11050.78259	23816.45888
YBR085W	80.03810487	7.423526159	26.5170992	50.40736089	50.86534646	22.79168917	4.409215495	14.35096675	3.340990777	8.784054523
YBR086C	78.47642862	100.203173	64.74066724	53.65029453	31.97459607	25.94412929	38.30589288	171.5380748	105.5724222	105.1809898
YBR087W	143.7405803	6.382016519	220.5589409	119.7048402	88.15213989	54.47145676	20.72199664	42.01435105	44.23272327	63.31780472
YBR088C	516.5667575	48.30572336	1606.47022	798.3579984	492.2962881	254.3209205	121.8493159	228.5508706	292.2849706	388.7940708
YBR089C-A	2150.040549	2437.292109	4535.617232	7969.651662	5815.120181	5078.900014	3752.418755	2453.317158	4931.302387	4241.076663
YBR089W	0	0	0.530341984	0	0	0	0	0	0	0
YBR090C	1305.791981	1195.605735	2172.445533	3865.008264	2736.898975	2133.620747	1417.798225	984.7376563	2619.440567	1758.962637
YBR091C	596.8943414	57.0126809	180.3162745	226.750489	305.7303364	313.613643	221.9893028	103.0166694	96.22053439	54.05572014
YBR092C	446.7259963	36.26922781	7.244850316	7.702764164	5.536364241	7.32590009	5.857957729	15.20980839	9.450231056	12.37972519
YBR093C	3.052300609	21.95242736	70.95691633	56.04424961	49.4812554	56.26291269	231.2948471	199.2235557	40.37825997	11.72816071
YBR094W	64.93831923	80.39254051	91.03963212	120.2913677	205.7053482	259.1619997	193.6498611	161.9263363	135.0233657	82.58594627
YBR095C	51.3321212	126.9260414	121.9399452	147.9468407	104.6655721	97.74141037	141.5068517	90.50536693	120.8024227	117.1864882
YBR096W	201.8279531	30.39775641	286.8370958	212.8928706	124.5288374	80.88349218	34.10350563	53.47008079	24.62516046	74.24335401
YBR097W	11.23076461	8.343319157	14.30260263	12.52136466	13.07122094	8.782503444	10.02904486	22.02959212	24.54126522	18.44298298
YBR098W	15.84289364	8.908231391	60.7999203	38.51382082	32.75682176	23.83359496	24.56562918	29.75470711	38.66003614	27.94487675
YBR099C	0	0	0	0	0.717676846	0	0.783860532	0	0	0
YBR101C	438.2698203	2559.259274	495.9773889	544.476339	416.7186634	330.8646809	430.4695936	484.7412212	651.885244	464.5999386
YBR102C	54.1596228	44.85670739	90.1292358	97.27064772	78.14268874	51.33160381	28.9494432	44.13405783	66.85622961	69.32977512
YBR103C-A	0	0	0	0	0	0	0	0	0	0
YBR103W	61.89781701	27.34619869	103.7866929	108.2710908	88.77495684	70.98286078	52.66449019	79.23249019	93.98284754	61.09553485
YBR104W	362.3376207	110.3471243	107.7791774	84.63958345	73.00857102	61.40522191	86.84163266	64.50052639	46.55832309	193.6589767
YBR105C	68.05829464	230.6270984	173.3893588	132.6978654	118.1844285	78.46188504	131.0578245	93.14163021	108.283167	182.4025962
YBR106W	1984.103762	483.2583751	1686.110935	1701.83152	1177.771404	642.418149	393.7298987	557.2021606	575.0457972	393.8071162
YBR107C	35.00691672	9.460068734	52.37713753	51.59935274	45.95672264	30.78693305	17.60564629	24.71345625	50.23904008	46.06695442
YBR108W	38.78808346	122.2957198	315.3570575	439.8019283	333.4007659	190.0320395	117.4919842	141.4697903	147.6965404	243.5510502
YBR109C	2575.378639	992.1542712	1988.285244	2195.35419	1495.683402	1094.342955	936.5173711	1678.190415	2617.499224	1808.417225
YBR109W-A	15.98295592	31.09782595	27.77063479	17.3082801	4.227769057	9.54764579	4.617651136	28.43395475	0	8.845481477
YBR110W	57.92272784	71.5973202	134.3121908	92.56659395	49.20926542	37.24692049	27.16897064	57.93064037	80.55672646	38.01499947
YBR111C	663.9041778	453.8155614	873.5633056	1087.788665	794.8338775	450.1917652	294.7019805	529.017177	494.7187853	1060.665022
YBR111W-A	162.3665363	44.42546564	121.4965272	125.1759543	94.62149794	105.7060784	74.76197078	169.7333013	182.4441301	188.2823914
YBR112C	150.5729603	48.81395467	120.5518956	102.7774863	213.0471351	215.8570627	175.6069571	113.1876296	115.9755468	96.78365751
YBR113W	0	0	0	0	0.534545513	0	0.583840948	0	0	0
YBR114W	32.17782017	33.83048186	18.57228737	15.58811543	14.57693827	16.68670908	31.6228249	32.01915138	102.0861182	74.45807365
YBR115C	219.8901368	87.20075011	159.7051687	113.4910419	96.13838036	154.1322425	197.4300902	149.210957	202.5326616	460.9893861
YBR116C	1.878338837	76.74783968	411.2190152	318.4626457	226.5650597	207.0186659	608.8787428	2153.898111	1006.614821	817.6967204
YBR117C	2.36069171	136.2878664	828.1506382	541.6762868	404.8738152	397.4099392	1147.728118	3682.040674	1878.189948	1564.741622
YBR118W	1888.059989	426.621086	245.0687354	358.6096246	550.5088197	325.9574972	250.6925256	480.4070715	938.9721397	398.2884564
YBR119W	68.26650825	231.4224413	235.0612535	249.504441	263.0864412	197.1554635	113.4827764	95.28941826	84.14985803	187.9744075
YBR120C	261.6013725	86.71509158	87.45079707	90.28598034	60.70642748	78.95168634	137.9375275	144.5132316	231.4675792	80.9701766
YBR121C-A	1805.482057	336.8931144	135.9603995	142.4327217	164.4132411	123.3237581	205.2289394	270.7995691	163.2833311	88.45481477
YBR121C	1218.960742	306.1792123	219.5026545	214.667413	178.5819219	214.5457674	283.8881561	318.3932202	225.999465	164.8699464
YBR122C	484.6589727	156.9652924	134.7337167	163.429053	254.6026745	493.5468164	450.610661	265.1222047	199.7489575	100.3794195
YBR123C	52.86778452	26.47017328	85.00624371	115.1223849	132.2575902	88.77037336	55.3629496	92.20080566	118.5192614	58.53462266
YBR124W	0	0	2.863846713	1.784916386	5.425636956	3.938403888	0.846569375	0	0	0
YBR125C	93.49506893	98.32400851	142.1713564	111.5175032	78.95980444	50.19534367	62.70045905	82.13589871	72.55131202	106.1457777
YBR126C	842.7427632	4216.662671	2875.278034	3245.722954	2407.015771	1928.659551	2536.328961	2932.01691	2175.473511	2834.995396
